Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearPrevglobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,Builder,setDevicetype,Magic Number
