Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setDevicetype,Magic Number
